❌ 'Ensalada ensatún' → {'nombre': 'Ensalada ensatún', 'envase': 'Bol', 'size': '250 Gramos', 'precio': 2.49, 'subcategoria': 'Salsas'} (Esperado: {'nombre': 'Ensalada ensatún', 'envase': 'Bol', 'size': '250 Gramos', 'precio': 2.49, 'subcategoria': 'Platos preparados'})
❌ 'Coloración permanente 7.40 rubio cobrizo intenso Colorcor' → {'nombre': 'Coloración permanente 7.40 rubio cobrizo intenso Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'CATEGORIA_INVALIDA'} (Esperado: {'nombre': 'Coloración permanente 7.40 rubio cobrizo intenso Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Higiene personal'})
❌ 'Coloración permanente 7.43 cobre cálido Colorcor' → {'nombre': 'Coloración permanente 7.43 cobre cálido Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Ambientadores'} (Esperado: {'nombre': 'Coloración permanente 7.43 cobre cálido Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Higiene personal'})
❌ 'Coloración permanente 0% amoníaco 7.44 rubio cobrizo Colorcor' → {'nombre': 'Coloración permanente 0% amoníaco 7.44 rubio cobrizo Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'CATEGORIA_INVALIDA'} (Esperado: {'nombre': 'Coloración permanente 0% amoníaco 7.44 rubio cobrizo Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Higiene personal'})
❌ 'Coloración permanente 8.44 rubio claro cobrizo Colorcor' → {'nombre': 'Coloración permanente 8.44 rubio claro cobrizo Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'CATEGORIA_INVALIDA'} (Esperado: {'nombre': 'Coloración permanente 8.44 rubio claro cobrizo Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Higiene personal'})
❌ 'Coloración permanente 8.6 rojo intenso Colorcor' → {'nombre': 'Coloración permanente 8.6 rojo intenso Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'CATEGORIA_INVALIDA'} (Esperado: {'nombre': 'Coloración permanente 8.6 rojo intenso Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Higiene personal'})
❌ 'Coloración permanente 0% amoníaco 8.66 rojo rubí Colorcor' → {'nombre': 'Coloración permanente 0% amoníaco 8.66 rojo rubí Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Mermelada y miel'} (Esperado: {'nombre': 'Coloración permanente 0% amoníaco 8.66 rojo rubí Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 3.9, 'subcategoria': 'Higiene personal'})
❌ 'Mascarilla cabello cobre Color Mask' → {'nombre': 'Mascarilla cabello cobre Color Mask', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 2.1, 'subcategoria': 'Galletas y cereales'} (Esperado: {'nombre': 'Mascarilla cabello cobre Color Mask', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 2.1, 'subcategoria': 'Higiene personal'})
❌ 'Mascarilla cabello rojo Color Mask' → {'nombre': 'Mascarilla cabello rojo Color Mask', 'envase': 'Caja', 'size': '1 Unidad (60 ml)', 'precio': 2.1, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Mascarilla cabello rojo Color Mask', 'envase': 'Caja', 'size': '1 Unidad (60 ml)', 'precio': 2.1, 'subcategoria': 'Higiene personal'})
❌ 'Tinte cabello hombre 0% amoníaco 3 moreno 4 castaño Colorcor' → {'nombre': 'Tinte cabello hombre 0% amoníaco 3 moreno 4 castaño Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 5.0, 'subcategoria': 'Aceite y vinagre'} (Esperado: {'nombre': 'Tinte cabello hombre 0% amoníaco 3 moreno 4 castaño Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 5.0, 'subcategoria': 'Higiene personal'})
❌ 'Tinte cabello hombre 0% amoníaco 5 castaño natural Colorcor' → {'nombre': 'Tinte cabello hombre 0% amoníaco 5 castaño natural Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 5.0, 'subcategoria': 'Aceite y vinagre'} (Esperado: {'nombre': 'Tinte cabello hombre 0% amoníaco 5 castaño natural Colorcor', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 5.0, 'subcategoria': 'Higiene personal'})
❌ 'Retoca raíces instantáneo negro Magic Retouch' → {'nombre': 'Retoca raíces instantáneo negro Magic Retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Ambientadores'} (Esperado: {'nombre': 'Retoca raíces instantáneo negro Magic Retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Higiene personal'})
❌ 'Retoca raíces instantáneo castaño Magic Retouch' → {'nombre': 'Retoca raíces instantáneo castaño Magic Retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Retoca raíces instantáneo castaño Magic Retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Higiene personal'})
❌ 'Retoca raíces instantáneo castaño caoba Magic retouch' → {'nombre': 'Retoca raíces instantáneo castaño caoba Magic retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Alimentación mascotas'} (Esperado: {'nombre': 'Retoca raíces instantáneo castaño caoba Magic retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Higiene personal'})
❌ 'Retoca raíces instantáneo rubio Magic Retouch' → {'nombre': 'Retoca raíces instantáneo rubio Magic Retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Alimentación mascotas'} (Esperado: {'nombre': 'Retoca raíces instantáneo rubio Magic Retouch', 'envase': 'Spray', 'size': '75 Mililitros', 'precio': 6.25, 'subcategoria': 'Higiene personal'})
❌ 'Tratamiento Matizador Antiamarillos Deliplus 0% amoníaco y ácido hialurónico' → {'nombre': 'Tratamiento Matizador Antiamarillos Deliplus 0% amoníaco y ácido hialurónico', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 4.5, 'subcategoria': 'Parafarmacia'} (Esperado: {'nombre': 'Tratamiento Matizador Antiamarillos Deliplus 0% amoníaco y ácido hialurónico', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 4.5, 'subcategoria': 'Higiene personal'})
❌ 'Vaselina perfumada para labios Deliplus frambuesa' → {'nombre': 'Vaselina perfumada para labios Deliplus frambuesa', 'envase': 'Tarro', 'size': '15 Gramos', 'precio': 1.6, 'subcategoria': 'Perfumería'} (Esperado: {'nombre': 'Vaselina perfumada para labios Deliplus frambuesa', 'envase': 'Tarro', 'size': '15 Gramos', 'precio': 1.6, 'subcategoria': 'Parafarmacia'})
❌ 'Bálsamo reparador labios Deliplus' → {'nombre': 'Bálsamo reparador labios Deliplus', 'envase': 'Tubo', 'size': '15 Mililitros', 'precio': 2.6, 'subcategoria': 'Maquillaje'} (Esperado: {'nombre': 'Bálsamo reparador labios Deliplus', 'envase': 'Tubo', 'size': '15 Mililitros', 'precio': 2.6, 'subcategoria': 'Parafarmacia'})
❌ 'Aceite árbol del té 100% puro Deliplus con pipeta dosificadora' → {'nombre': 'Aceite árbol del té 100% puro Deliplus con pipeta dosificadora', 'envase': 'Bote', 'size': '10 Mililitros', 'precio': 3.0, 'subcategoria': 'Aceite y vinagre'} (Esperado: {'nombre': 'Aceite árbol del té 100% puro Deliplus con pipeta dosificadora', 'envase': 'Bote', 'size': '10 Mililitros', 'precio': 3.0, 'subcategoria': 'Maquillaje'})
❌ 'Gominolas Regulación del sueño Melatonina Gummies Vitaldin' → {'nombre': 'Gominolas Regulación del sueño Melatonina Gummies Vitaldin', 'envase': 'Bote', 'size': '30 Unidades (90 g)', 'precio': 4.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Gominolas Regulación del sueño Melatonina Gummies Vitaldin', 'envase': 'Bote', 'size': '30 Unidades (90 g)', 'precio': 4.95, 'subcategoria': 'Parafarmacia'})
❌ 'Agua oxigenada Deliplus desinfectante antiséptico' → {'nombre': 'Agua oxigenada Deliplus desinfectante antiséptico', 'envase': 'Botella', 'size': '250 Mililitros', 'precio': 0.65, 'subcategoria': 'Agua'} (Esperado: {'nombre': 'Agua oxigenada Deliplus desinfectante antiséptico', 'envase': 'Botella', 'size': '250 Mililitros', 'precio': 0.65, 'subcategoria': 'Parafarmacia'})
❌ 'Tiras adhesivas protectoras infantiles Deliplus surtidas' → {'nombre': 'Tiras adhesivas protectoras infantiles Deliplus surtidas', 'envase': 'elásticas y transpirables', 'size': 'Caja', 'precio': 20.0, 'subcategoria': 'Higiene infantil'} (Esperado: {'nombre': 'Tiras adhesivas protectoras infantiles Deliplus surtidas', 'envase': 'elásticas y transpirables', 'size': 'Caja', 'precio': 20.0, 'subcategoria': 'Parafarmacia'})
❌ 'Esparadrapo de papel adhesivo microporoso color blanco Deliplus' → {'nombre': 'Esparadrapo de papel adhesivo microporoso color blanco Deliplus', 'envase': 'Caja', 'size': '1 rollo', 'precio': 1.3, 'subcategoria': 'Papel y cartón'} (Esperado: {'nombre': 'Esparadrapo de papel adhesivo microporoso color blanco Deliplus', 'envase': 'Caja', 'size': '1 rollo', 'precio': 1.3, 'subcategoria': 'Parafarmacia'})
❌ 'Apósitos hidrocoloides adhesivos para ampollas y rozaduras Deliplus surtidos' → {'nombre': 'Apósitos hidrocoloides adhesivos para ampollas y rozaduras Deliplus surtidos', 'envase': 'Caja', 'size': '6 Unidades', 'precio': 4.3, 'subcategoria': 'Higiene personal'} (Esperado: {'nombre': 'Apósitos hidrocoloides adhesivos para ampollas y rozaduras Deliplus surtidos', 'envase': 'Caja', 'size': '6 Unidades', 'precio': 4.3, 'subcategoria': 'Parafarmacia'})
❌ 'Venda elástica cohesiva Deliplus fijación fuerte' → {'nombre': 'Venda elástica cohesiva Deliplus fijación fuerte', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 2.1, 'subcategoria': 'Higiene personal'} (Esperado: {'nombre': 'Venda elástica cohesiva Deliplus fijación fuerte', 'envase': 'Caja', 'size': '1 Unidad', 'precio': 2.1, 'subcategoria': 'Parafarmacia'})
❌ 'Protectores para los oídos de espuma Moldex' → {'nombre': 'Protectores para los oídos de espuma Moldex', 'envase': 'Caja', 'size': '4 Unidades', 'precio': 1.7, 'subcategoria': 'Protectores solares'} (Esperado: {'nombre': 'Protectores para los oídos de espuma Moldex', 'envase': 'Caja', 'size': '4 Unidades', 'precio': 1.7, 'subcategoria': 'Higiene personal'})
❌ 'Lágrimas hidratantes para los ojos Deliplus con hialuronato sódico 0,2%' → {'nombre': 'Lágrimas hidratantes para los ojos Deliplus con hialuronato sódico 0,2%', 'envase': 'Caja', 'size': '30 monodosis', 'precio': 5.7, 'subcategoria': 'Parafarmacia'} (Esperado: {'nombre': 'Lágrimas hidratantes para los ojos Deliplus con hialuronato sódico 0,2%', 'envase': 'Caja', 'size': '30 monodosis', 'precio': 5.7, 'subcategoria': 'Higiene personal'})
❌ 'Stick de árnica Cata Pum Deliplus' → {'nombre': 'Stick de árnica Cata Pum Deliplus', 'envase': 'Bote', 'size': '14 Mililitros', 'precio': 4.0, 'subcategoria': 'Parafarmacia'} (Esperado: {'nombre': 'Stick de árnica Cata Pum Deliplus', 'envase': 'Bote', 'size': '14 Mililitros', 'precio': 4.0, 'subcategoria': 'Higiene personal'})
❌ 'Spray desinfectante antiséptico transparente Deliplus contiene clorhexidina y digluconato 2%' → {'nombre': 'Spray desinfectante antiséptico transparente Deliplus contiene clorhexidina y digluconato 2%', 'envase': 'Spray', 'size': '50 Mililitros', 'precio': 1.8, 'subcategoria': 'Detergentes y suavizantes'} (Esperado: {'nombre': 'Spray desinfectante antiséptico transparente Deliplus contiene clorhexidina y digluconato 2%', 'envase': 'Spray', 'size': '50 Mililitros', 'precio': 1.8, 'subcategoria': 'Higiene personal'})
❌ 'Preservativos natural On' → {'nombre': 'Preservativos natural On', 'envase': 'Caja', 'size': '12 Unidades', 'precio': 3.0, 'subcategoria': 'Parafarmacia'} (Esperado: {'nombre': 'Preservativos natural On', 'envase': 'Caja', 'size': '12 Unidades', 'precio': 3.0, 'subcategoria': 'Higiene personal'})
❌ 'Preservativos sensitive On' → {'nombre': 'Preservativos sensitive On', 'envase': 'Caja', 'size': '12 Unidades', 'precio': 3.2, 'subcategoria': 'Parafarmacia'} (Esperado: {'nombre': 'Preservativos sensitive On', 'envase': 'Caja', 'size': '12 Unidades', 'precio': 3.2, 'subcategoria': 'Higiene personal'})
❌ 'Papilla plátano' → {'nombre': 'Papilla plátano', 'envase': 'mandarina y pera Hacendado +4 meses', 'size': '4 tarritos x 130 Gramos', 'precio': 2.75, 'subcategoria': 'Fruta y verdura'} (Esperado: {'nombre': 'Papilla plátano', 'envase': 'mandarina y pera Hacendado +4 meses', 'size': '4 tarritos x 130 Gramos', 'precio': 2.75, 'subcategoria': 'Alimentación infantil'})
❌ 'Leche para lactantes en polvo 1 Nativa Nestlé' → {'nombre': 'Leche para lactantes en polvo 1 Nativa Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 11.95, 'subcategoria': 'Lácteos'} (Esperado: {'nombre': 'Leche para lactantes en polvo 1 Nativa Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 11.95, 'subcategoria': 'Alimentación infantil'})
❌ 'Leche de continuación en polvo 2 Nativa Nestlé' → {'nombre': 'Leche de continuación en polvo 2 Nativa Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 11.95, 'subcategoria': 'Lácteos'} (Esperado: {'nombre': 'Leche de continuación en polvo 2 Nativa Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 11.95, 'subcategoria': 'Alimentación infantil'})
❌ 'Leche para lactantes en polvo 1 Nidina Nestlé' → {'nombre': 'Leche para lactantes en polvo 1 Nidina Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 14.95, 'subcategoria': 'Lácteos'} (Esperado: {'nombre': 'Leche para lactantes en polvo 1 Nidina Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 14.95, 'subcategoria': 'Alimentación infantil'})
❌ 'Leche de continuación en polvo 2 Nidina Nestlé' → {'nombre': 'Leche de continuación en polvo 2 Nidina Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 17.95, 'subcategoria': 'Lácteos'} (Esperado: {'nombre': 'Leche de continuación en polvo 2 Nidina Nestlé', 'envase': 'Bote', 'size': '800 Gramos', 'precio': 17.95, 'subcategoria': 'Alimentación infantil'})
❌ 'Pañales bebé talla 1 de 2-4 kg Deliplus' → {'nombre': 'Pañales bebé talla 1 de 2-4 kg Deliplus', 'envase': 'Paquete', 'size': '30 Unidades', 'precio': 6.6, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Pañales bebé talla 1 de 2-4 kg Deliplus', 'envase': 'Paquete', 'size': '30 Unidades', 'precio': 6.6, 'subcategoria': 'Higiene infantil'})
❌ 'Pañales bebé talla 2 de 4-8 kg Dodot' → {'nombre': 'Pañales bebé talla 2 de 4-8 kg Dodot', 'envase': 'Paquete', 'size': '58 Unidades', 'precio': 20.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Pañales bebé talla 2 de 4-8 kg Dodot', 'envase': 'Paquete', 'size': '58 Unidades', 'precio': 20.95, 'subcategoria': 'Higiene infantil'})
❌ 'Pañales bebé talla 3 de 4-10 kg Deliplus' → {'nombre': 'Pañales bebé talla 3 de 4-10 kg Deliplus', 'envase': 'Paquete', 'size': '45 Unidades', 'precio': 6.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Pañales bebé talla 3 de 4-10 kg Deliplus', 'envase': 'Paquete', 'size': '45 Unidades', 'precio': 6.95, 'subcategoria': 'Higiene infantil'})
❌ 'Pañales bebé talla 4 de 9-15 kg Deliplus' → {'nombre': 'Pañales bebé talla 4 de 9-15 kg Deliplus', 'envase': 'Paquete', 'size': '34 Unidades', 'precio': 5.85, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Pañales bebé talla 4 de 9-15 kg Deliplus', 'envase': 'Paquete', 'size': '34 Unidades', 'precio': 5.85, 'subcategoria': 'Higiene infantil'})
❌ 'Pañales bebé talla 4 de 9-14 kg Dodot' → {'nombre': 'Pañales bebé talla 4 de 9-14 kg Dodot', 'envase': 'Paquete', 'size': '58 Unidades', 'precio': 17.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Pañales bebé talla 4 de 9-14 kg Dodot', 'envase': 'Paquete', 'size': '58 Unidades', 'precio': 17.95, 'subcategoria': 'Higiene infantil'})
❌ 'Pañales bebé talla 5 de 11-16 kg Dodot' → {'nombre': 'Pañales bebé talla 5 de 11-16 kg Dodot', 'envase': 'Paquete', 'size': '54 Unidades', 'precio': 17.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Pañales bebé talla 5 de 11-16 kg Dodot', 'envase': 'Paquete', 'size': '54 Unidades', 'precio': 17.95, 'subcategoria': 'Higiene infantil'})
❌ 'Pañales bebé talla 6 de 13-18 kg Dodot' → {'nombre': 'Pañales bebé talla 6 de 13-18 kg Dodot', 'envase': 'Paquete', 'size': '48 Unidades', 'precio': 17.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Pañales bebé talla 6 de 13-18 kg Dodot', 'envase': 'Paquete', 'size': '48 Unidades', 'precio': 17.95, 'subcategoria': 'Higiene infantil'})
❌ 'Gel corporal infantil Deliplus' → {'nombre': 'Gel corporal infantil Deliplus', 'envase': 'Bote', 'size': '600 Mililitros', 'precio': 2.7, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Gel corporal infantil Deliplus', 'envase': 'Bote', 'size': '600 Mililitros', 'precio': 2.7, 'subcategoria': 'Higiene infantil'})
❌ 'Champú infantil Deliplus' → {'nombre': 'Champú infantil Deliplus', 'envase': 'Bote', 'size': '600 Mililitros', 'precio': 2.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Champú infantil Deliplus', 'envase': 'Bote', 'size': '600 Mililitros', 'precio': 2.95, 'subcategoria': 'Higiene infantil'})
❌ 'Loción corporal infantil hidratante Deliplus' → {'nombre': 'Loción corporal infantil hidratante Deliplus', 'envase': 'Bote', 'size': '600 Mililitros', 'precio': 3.95, 'subcategoria': 'Alimentación infantil'} (Esperado: {'nombre': 'Loción corporal infantil hidratante Deliplus', 'envase': 'Bote', 'size': '600 Mililitros', 'precio': 3.95, 'subcategoria': 'Higiene infantil'})
❌ 'Solución fisiológica salina 0,9 % Deliplus' → {'nombre': 'Solución fisiológica salina 0,9 % Deliplus', 'envase': 'Caja', 'size': '30 Unidades', 'precio': 3.23, 'subcategoria': 'Agua'} (Esperado: {'nombre': 'Solución fisiológica salina 0,9 % Deliplus', 'envase': 'Caja', 'size': '30 Unidades', 'precio': 3.23, 'subcategoria': 'Higiene personal'})
❌ 'Barritas de fruta y miel para periquitos Natura' → {'nombre': 'Barritas de fruta y miel para periquitos Natura', 'envase': 'Caja', 'size': '3 Unidades (90 g)', 'precio': 1.85, 'subcategoria': 'Higiene mascotas'} (Esperado: {'nombre': 'Barritas de fruta y miel para periquitos Natura', 'envase': 'Caja', 'size': '3 Unidades (90 g)', 'precio': 1.85, 'subcategoria': 'Alimentación mascotas'})
❌ 'Barritas de fruta y miel para canarios Natura' → {'nombre': 'Barritas de fruta y miel para canarios Natura', 'envase': 'Caja', 'size': '3 Unidades (90 g)', 'precio': 1.85, 'subcategoria': 'Higiene mascotas'} (Esperado: {'nombre': 'Barritas de fruta y miel para canarios Natura', 'envase': 'Caja', 'size': '3 Unidades (90 g)', 'precio': 1.85, 'subcategoria': 'Alimentación mascotas'})
❌ 'Alimento completo para ninfa y agaporni Granzoo' → {'nombre': 'Alimento completo para ninfa y agaporni Granzoo', 'envase': 'Paquete', 'size': '800 Gramos', 'precio': 1.85, 'subcategoria': 'Higiene mascotas'} (Esperado: {'nombre': 'Alimento completo para ninfa y agaporni Granzoo', 'envase': 'Paquete', 'size': '800 Gramos', 'precio': 1.85, 'subcategoria': 'Alimentación mascotas'})
❌ 'Alimento completo conejos enanos Granzoo' → {'nombre': 'Alimento completo conejos enanos Granzoo', 'envase': 'Paquete', 'size': '800 Gramos', 'precio': 1.7, 'subcategoria': 'Higiene mascotas'} (Esperado: {'nombre': 'Alimento completo conejos enanos Granzoo', 'envase': 'Paquete', 'size': '800 Gramos', 'precio': 1.7, 'subcategoria': 'Alimentación mascotas'})
❌ 'Jabón Natural con glicerina Bosque Verde' → {'nombre': 'Jabón Natural con glicerina Bosque Verde', 'envase': 'Paquete', 'size': '2 pastillas (400 g)', 'precio': 1.85, 'subcategoria': 'Ambientadores'} (Esperado: {'nombre': 'Jabón Natural con glicerina Bosque Verde', 'envase': 'Paquete', 'size': '2 pastillas (400 g)', 'precio': 1.85, 'subcategoria': 'Detergentes y suavizantes'})
